CongNumb,Year,ICPSR,District,State,State_abbrv,State_full,lookup,Dist_lat,Dist_long,ST_lat,ST_long,Party,House,Party_name,Name,IdeologicalRank,TotalReceipts,FEC_YR_lookup,RepName_FEC,URL_FEC,Rep_Lookup,RepName_ipcsr
111,2010,21100,03,INDIANA,IN,Indiana,111_IN_03,41.259773,-85.97379,39.8647,-86.2604,200,House of Representatives,Republican,STUTZMAN,0.951,597305.67,"STUTZMAN, _2010","STUTZMAN, MARLIN A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN03198&tabIndex=1,"Stutzman, Ma","Stutzman, Marlin"
112,2012,21100,03,INDIANA,IN,Indiana,112_IN_03,41.377727,-85.414664,39.8647,-86.2604,200,House of Representatives,Republican,STUTZMAN,0.951,960106.76,"STUTZMAN, _2012","STUTZMAN, MARLIN A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN03198&tabIndex=1,"Stutzman, Ma","Stutzman, Marlin"
110,2008,20131,01,OKLAHOM,OK,Oklahoma,110_OK_01,36.711386,-95.894042,35.5376,-96.9247,200,House of Representatives,Republican,SULLIVAN,0.693,1093528.44,"SULLIVAN, JOHN_2008","SULLIVAN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK01093&tabIndex=1,"Sullivan, Jo","Sullivan, John"
111,2010,20131,01,OKLAHOM,OK,Oklahoma,111_OK_01,36.711386,-95.894042,35.5376,-96.9247,200,House of Representatives,Republican,SULLIVAN,0.697,940405.83,"SULLIVAN, JOHN_2010","SULLIVAN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK01093&tabIndex=1,"Sullivan, Jo","Sullivan, John"
112,2012,20131,01,OKLAHOM,OK,Oklahoma,112_OK_01,36.224601,-95.787501,35.5376,-96.9247,200,House of Representatives,Republican,SULLIVAN,0.701,1181556.1,"SULLIVAN, JOHN_2012","SULLIVAN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK01093&tabIndex=1,"Sullivan, Jo","Sullivan, John"
110,2008,29740,00,NEW HAM,NH,New Hampshire,110_NH_00,43.4108,-71.5653,43.4108,-71.5653,200,Senate,Republican,SUNUNU,0.39,7376457,"SUNUNU, JO_2008","SUNUNU, JOHN E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NH00201&tabIndex=1,"Sununu, Jo","Sununu, John E."
110,2008,20740,13,OHIO,OH,Ohio,110_OH_13,41.450538,-82.02167,40.3736,-82.7755,100,House of Representatives,Democrat,SUTTON,-0.426,739308.36,"SUTTON, BE_2008","SUTTON, BETTY S MS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH13133&tabIndex=1,"Sutton, Be","Sutton, Betty"
111,2010,20740,13,OHIO,OH,Ohio,111_OH_13,41.450538,-82.02167,40.3736,-82.7755,100,House of Representatives,Democrat,SUTTON,-0.426,1799214.2,"SUTTON, BE_2010","SUTTON, BETTY S MS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH13133&tabIndex=1,"Sutton, Be","Sutton, Betty"
112,2012,20740,13,OHIO,OH,Ohio,112_OH_13,41.491961,-82.10551,40.3736,-82.7755,100,House of Representatives,Democrat,SUTTON,-0.426,2523935.02,"SUTTON, BE_2012","SUTTON, BETTY S MS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH13133&tabIndex=1,"Sutton, Be","Sutton, Betty"
110,2008,29907,06,COLORAD,CO,Colorado,110_CO_06,39.522014,-105.223945,39.0646,-105.3272,200,House of Representatives,Republican,TANCREDO,0.906,8457248.76,"TANCREDO, _2008","TANCREDO, THOMAS GERALD",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003429&tabIndex=1,"Tancredo, Th","Tancredo, Thomas G"
110,2008,15628,08,TENNESS,TN,Tennessee,110_TN_08,31.138011,-83.716729,35.7449,-86.7489,100,House of Representatives,Democrat,TANNER,-0.227,1462301.95,"TANNER, JO_2008","TANNER, JOHN S.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN08033&tabIndex=1,"Tanner, Jo","Tanner, John S."
111,2010,15628,08,TENNESS,TN,Tennessee,111_TN_08,31.138011,-83.716729,35.7449,-86.7489,100,House of Representatives,Democrat,TANNER,-0.238,479881,"TANNER, JO_2010","TANNER, JOHN S.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN08033&tabIndex=1,"Tanner, Jo","Tanner, John S."
110,2008,29705,10,CALIFOR,CA,California,110_CA_10,37.856683,-122.02488,36.17,-119.7462,100,House of Representatives,Democrat,TAUSCHER,-0.317,1289088.09,"TAUSCHER, _2008","TAUSCHER, ELLEN O.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA10088&tabIndex=1,"Tauscher, El","Tauscher, Ellen"
111,2010,29705,10,CALIFOR,CA,California,111_CA_10,37.856683,-122.02488,36.17,-119.7462,100,House of Representatives,Democrat,TAUSCHER,-0.33,71024,"TAUSCHER, _2010","TAUSCHER, ELLEN O.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA10088&tabIndex=1,"Tauscher, El","Tauscher, Ellen"
110,2008,15637,04,MISSISS,MS,Mississippi,110_MS_04,31.574589,-88.53326,32.7673,-89.6812,100,House of Representatives,Democrat,TAYLOR,-0.122,528402.28,"TAYLOR, GE_2008","TAYLOR, GENE MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS05047&tabIndex=1,"Taylor, Ge","Taylor, Gene"
111,2010,15637,04,MISSISS,MS,Mississippi,111_MS_04,31.574589,-88.53326,32.7673,-89.6812,100,House of Representatives,Democrat,TAYLOR,-0.143,828148.2,"TAYLOR, GE_2010","TAYLOR, GENE MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS05047&tabIndex=1,"Taylor, Ge","Taylor, Gene"
111,2010,20931,02,NEW MEX,NM,New Mexico,111_NM_02,31.789109,-106.54291,34.8375,-106.2371,100,House of Representatives,Democrat,TEAGUE,-0.16,2088024.86,"TEAGUE, HA_2010","TEAGUE, HARRY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM02032&tabIndex=1,"Teague, Ha","Teague, Harry"
110,2008,29921,02,NEBRASK,NE,Nebraska,110_NE_02,41.146848,-95.90796,41.1289,-98.2883,200,House of Representatives,Republican,TERRY,0.649,1746230.6,"TERRY, LEE_2008","TERRY, LEE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE02139&tabIndex=1,"Terry, Le","Terry, Lee"
111,2010,29921,02,NEBRASK,NE,Nebraska,111_NE_02,41.146848,-95.90796,41.1289,-98.2883,200,House of Representatives,Republican,TERRY,0.66,1924725.96,"TERRY, LEE_2010","TERRY, LEE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE02139&tabIndex=1,"Terry, Le","Terry, Lee"
112,2012,29921,02,NEBRASK,NE,Nebraska,112_NE_02,41.264737,-96.124197,41.1289,-98.2883,200,House of Representatives,Republican,TERRY,0.67,2036016.71,"TERRY, LEE_2012","TERRY, LEE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE02139&tabIndex=1,"Terry, Le","Terry, Lee"
110,2008,40702,00,MONTANA,MT,Montana,110_MT_00,46.9048,-110.3261,46.9048,-110.3261,100,Senate,Democrat,TESTER,-0.276,359645,"TESTER, JO_2008","TESTER, JON",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MT00162&tabIndex=1,"Tester, Jo","Tester, Jon"
111,2010,40702,00,MONTANA,MT,Montana,111_MT_00,46.9048,-110.3261,46.9048,-110.3261,100,Senate,Democrat,TESTER,-0.276,1103989,"TESTER, JO_2010","TESTER, JON",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MT00162&tabIndex=1,"Tester, Jo","Tester, Jon"
112,2012,40702,00,MONTANA,MT,Montana,112_MT_00,46.9048,-110.3261,46.9048,-110.3261,100,Senate,Democrat,TESTER,-0.276,11912726,"TESTER, JO_2012","TESTER, JON",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MT00162&tabIndex=1,"Tester, Jo","Tester, Jon"
110,2008,15633,00,WYOMING,WY,Wyoming,110_WY_00,42.7475,-107.2085,42.7475,-107.2085,200,Senate,Republican,THOMAS,0.612,0,---No Data_2008,---No Data Available---,---No Data Available---,"Thomas, Cr","Thomas, Craig"
110,2008,29368,02,MISSISS,MS,Mississippi,110_MS_02,34.196894,-90.572408,32.7673,-89.6812,100,House of Representatives,Democrat,THOMPSON,-0.469,2147398,"THOMPSON, _2008","THOMPSON, BENNIE G.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,"Thompson, Be","Thompson, Bennie"
111,2010,29368,02,MISSISS,MS,Mississippi,111_MS_02,34.196894,-90.572408,32.7673,-89.6812,100,House of Representatives,Democrat,THOMPSON,-0.458,1808681.49,"THOMPSON, _2010","THOMPSON, BENNIE G.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,"Thompson, Be","Thompson, Bennie"
112,2012,29368,02,MISSISS,MS,Mississippi,112_MS_02,33.095326,-90.438054,32.7673,-89.6812,100,House of Representatives,Democrat,THOMPSON,-0.447,1208367.8,"THOMPSON, _2012","THOMPSON, BENNIE G.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,"Thompson, Be","Thompson, Bennie"
111,2010,20946,05,PENNSYL,PA,Pennsylvania,111_PA_05,41.00232,-78.96306,40.5773,-77.264,200,House of Representatives,Republican,THOMPSON,0.458,1808681.49,"THOMPSON, _2010","THOMPSON, GLENN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05071&tabIndex=1,"Thompson, Gl","Thompson, Glenn"
112,2012,20946,05,PENNSYL,PA,Pennsylvania,112_PA_05,41.393364,-78.297753,40.5773,-77.264,200,House of Representatives,Republican,THOMPSON,0.458,1208367.8,"THOMPSON, _2012","THOMPSON, GLENN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05071&tabIndex=1,"Thompson, Gl","Thompson, Glenn"
110,2008,29901,01,CALIFOR,CA,California,110_CA_01,38.380456,-121.555406,36.17,-119.7462,100,House of Representatives,Democrat,THOMPSON,-0.413,2147398,"THOMPSON, _2008","THOMPSON, MIKE MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,"Thompson, Mi","Thompson, Mike"
111,2010,29901,01,CALIFOR,CA,California,111_CA_01,38.380456,-121.555406,36.17,-119.7462,100,House of Representatives,Democrat,THOMPSON,-0.415,1808681.49,"THOMPSON, _2010","THOMPSON, MIKE MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,"Thompson, Mi","Thompson, Mike"
112,2012,29901,01,CALIFOR,CA,California,112_CA_01,39.926364,-123.408849,36.17,-119.7462,100,House of Representatives,Democrat,THOMPSON,-0.418,1208367.8,"THOMPSON, _2012","THOMPSON, MIKE MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,"Thompson, Mi","Thompson, Mike"
110,2008,29572,13,TEXAS,TX,Texas,110_TX_13,32.810275,-98.10707,31.106,-97.6475,200,House of Representatives,Republican,THORNBER,0.716,0,---No Data_2008,---No Data Available---,---No Data Available---,"Thornberry, Wi","Thornberry, William M. (Mac)"
111,2010,29572,13,TEXAS,TX,Texas,111_TX_13,32.810275,-98.10707,31.106,-97.6475,200,House of Representatives,Republican,THORNBER,0.733,0,---No Data_2010,---No Data Available---,---No Data Available---,"Thornberry, Wi","Thornberry, William M. (Mac)"
112,2012,29572,13,TEXAS,TX,Texas,112_TX_13,34.635132,-100.5065,31.106,-97.6475,200,House of Representatives,Republican,THORNBER,0.749,0,---No Data_2012,---No Data Available---,---No Data Available---,"Thornberry, Wi","Thornberry, William M. (Mac)"
110,2008,29754,00,SOUTH D,SD,South Dakota,110_SD_00,44.2853,-99.4632,44.2853,-99.4632,200,Senate,Republican,THUNE,0.483,0,"THUNE, JOH_2008","THUNE, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2SD00068&tabIndex=1,"Thune, Jo","Thune, John"
111,2010,29754,00,SOUTH D,SD,South Dakota,111_SD_00,44.2853,-99.4632,44.2853,-99.4632,200,Senate,Republican,THUNE,0.483,6539901,"THUNE, JOH_2010","THUNE, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2SD00068&tabIndex=1,"Thune, Jo","Thune, John"
112,2012,29754,00,SOUTH D,SD,South Dakota,112_SD_00,44.2853,-99.4632,44.2853,-99.4632,200,Senate,Republican,THUNE,0.483,2599417,"THUNE, JOH_2012","THUNE, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2SD00068&tabIndex=1,"Thune, Jo","Thune, John"
110,2008,29524,04,KANSAS,KS,Kansas,110_KS_04,38.064497,-96.89128,38.5111,-96.8005,200,House of Representatives,Republican,TIAHRT,0.551,1334561.39,"TIAHRT, TO_2008","TIAHRT, TODD W.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KS04087&tabIndex=1,"Tiahrt, To","Tiahrt, Todd"
111,2010,29524,04,KANSAS,KS,Kansas,111_KS_04,38.064497,-96.89128,38.5111,-96.8005,200,House of Representatives,Republican,TIAHRT,0.536,3273759,"TIAHRT, TO_2010","TIAHRT, TODD W.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KS04087&tabIndex=1,"Tiahrt, To","Tiahrt, Todd"
110,2008,20130,12,OHIO,OH,Ohio,110_OH_12,40.091576,-82.61225,40.3736,-82.7755,200,House of Representatives,Republican,TIBERI,0.618,2068837.69,"TIBERI, PA_2008","TIBERI, PATRICK J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,"Tiberi, Pa","Tiberi, Patrick"
111,2010,20130,12,OHIO,OH,Ohio,111_OH_12,40.091576,-82.61225,40.3736,-82.7755,200,House of Representatives,Republican,TIBERI,0.618,3041995.49,"TIBERI, PA_2010","TIBERI, PATRICK J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,"Tiberi, Pa","Tiberi, Patrick"
112,2012,20130,12,OHIO,OH,Ohio,112_OH_12,40.178404,-82.836751,40.3736,-82.7755,200,House of Representatives,Republican,TIBERI,0.618,3375829.85,"TIBERI, PA_2012","TIBERI, PATRICK J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,"Tiberi, Pa","Tiberi, Patrick"
110,2008,29730,06,MASSACH,MA,Massachusetts,110_MA_06,42.496679,-71.27504,42.2373,-71.5314,100,House of Representatives,Democrat,TIERNEY,-0.51,735819.12,"TIERNEY, J_2008","TIERNEY, JOHN F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA06033&tabIndex=1,"Tierney, Jo","Tierney, John"
111,2010,29730,06,MASSACH,MA,Massachusetts,111_MA_06,42.496679,-71.27504,42.2373,-71.5314,100,House of Representatives,Democrat,TIERNEY,-0.506,901893.33,"TIERNEY, J_2010","TIERNEY, JOHN F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA06033&tabIndex=1,"Tierney, Jo","Tierney, John"
112,2012,29730,06,MASSACH,MA,Massachusetts,112_MA_06,42.620733,-70.859233,42.2373,-71.5314,100,House of Representatives,Democrat,TIERNEY,-0.503,2133195.59,"TIERNEY, J_2012","TIERNEY, JOHN F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA06033&tabIndex=1,"Tierney, Jo","Tierney, John"
112,2012,21111,03,COLORAD,CO,Colorado,112_CO_03,38.586189,-106.906305,39.0646,-105.3272,200,House of Representatives,Republican,TIPTON,0.664,2342228.83,"TIPTON, SC_2012","TIPTON, SCOTT RANDALL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO03139&tabIndex=1,"Tipton, Sc","Tipton, Scott"
111,2010,20927,03,NEVADA,NV,Nevada,111_NV_03,36.322484,-114.819717,38.4199,-117.1219,100,House of Representatives,Democrat,TITUS,-0.24,2590867.84,"TITUS, DIN_2010","TITUS, DINA",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV03036&tabIndex=1,"Titus, Di","Titus, Dina"
111,2010,20934,21,NEW YOR,NY,New York,111_NY_21,42.482455,-73.936671,42.1497,-74.9384,100,House of Representatives,Democrat,TONKO,-0.419,987958.78,"TONKO, PAU_2010","TONKO, PAUL DAVID",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21203&tabIndex=1,"Tonko, Pa","Tonko, Paul"
112,2012,20934,21,NEW YOR,NY,New York,112_NY_21,42.704647,-74.233137,42.1497,-74.9384,100,House of Representatives,Democrat,TONKO,-0.419,974898.84,"TONKO, PAU_2012","TONKO, PAUL DAVID",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21203&tabIndex=1,"Tonko, Pa","Tonko, Paul"
112,2012,29935,00,PENNSYL,PA,Pennsylvania,112_PA_00,40.5773,-77.264,40.5773,-77.264,200,Senate,Republican,TOOMEY,0.654,3316794,"TOOMEY, PA_2012","TOOMEY, PATRICK JOSEPH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4PA00121&tabIndex=1,"Toomey, Pa","Toomey, Patrick J."
110,2008,15072,10,NEW YOR,NY,New York,110_NY_10,40.651378,-73.870779,42.1497,-74.9384,100,House of Representatives,Democrat,TOWNS,-0.485,1545293.67,"TOWNS, EDO_2008","TOWNS, EDOLPHUS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY11017&tabIndex=1,"Towns, Ed","Towns, Edolphus"
111,2010,15072,10,NEW YOR,NY,New York,111_NY_10,40.651378,-73.870779,42.1497,-74.9384,100,House of Representatives,Democrat,TOWNS,-0.478,1632841.67,"TOWNS, EDO_2010","TOWNS, EDOLPHUS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY11017&tabIndex=1,"Towns, Ed","Towns, Edolphus"
112,2012,15072,10,NEW YOR,NY,New York,112_NY_10,40.634924,-73.89019,42.1497,-74.9384,100,House of Representatives,Democrat,TOWNS,-0.471,771006.95,"TOWNS, EDO_2012","TOWNS, EDOLPHUS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY11017&tabIndex=1,"Towns, Ed","Towns, Edolphus"
110,2008,20754,05,MASSACH,MA,Massachusetts,110_MA_05,42.549821,-71.59136,42.2373,-71.5314,100,House of Representatives,Democrat,TSONGAS,-0.398,3302902.15,"TSONGAS, N_2008","TSONGAS, NICOLA",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA05143&tabIndex=1,"Tsongas, Ni","Tsongas, Nicola S. (Niki)"
111,2010,20754,05,MASSACH,MA,Massachusetts,111_MA_05,42.549821,-71.59136,42.2373,-71.5314,100,House of Representatives,Democrat,TSONGAS,-0.398,1950422,"TSONGAS, N_2010","TSONGAS, NICOLA",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA05143&tabIndex=1,"Tsongas, Ni","Tsongas, Nicola S. (Niki)"
112,2012,20754,05,MASSACH,MA,Massachusetts,112_MA_05,42.564685,-71.404675,42.2373,-71.5314,100,House of Representatives,Democrat,TSONGAS,-0.398,1606981.65,"TSONGAS, N_2012","TSONGAS, NICOLA",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA05143&tabIndex=1,"Tsongas, Ni","Tsongas, Nicola S. (Niki)"
110,2008,20342,03,OHIO,OH,Ohio,110_OH_03,39.550241,-84.3087,40.3736,-82.7755,200,House of Representatives,Republican,TURNER,0.457,118684.4,"TURNER, MI_2008","TURNER, MICHAEL R",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA10072&tabIndex=1,"Turner, Mi","Turner, Mike"
111,2010,20342,03,OHIO,OH,Ohio,111_OH_03,39.550241,-84.3087,40.3736,-82.7755,200,House of Representatives,Republican,TURNER,0.448,764224.02,"TURNER, MI_2010","TURNER, MICHAEL R",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA10072&tabIndex=1,"Turner, Mi","Turner, Mike"
112,2012,20342,03,OHIO,OH,Ohio,112_OH_03,39.433341,-83.915665,40.3736,-82.7755,200,House of Representatives,Republican,TURNER,0.438,1232450.03,"TURNER, MI_2012","TURNER, MICHAEL R",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA10072&tabIndex=1,"Turner, Mi","Turner, Mike"
110,2008,29906,02,COLORAD,CO,Colorado,110_CO_02,39.833442,-105.18591,39.0646,-105.3272,100,House of Representatives,Democrat,UDALL,-0.321,11787048,"UDALL, MAR_2008","UDALL, MARK E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00172&tabIndex=1,"Udall, Ma","Udall, Mark"
111,2010,29906,00,COLORAD,CO,Colorado,111_CO_00,39.0646,-105.3272,39.0646,-105.3272,100,Senate,Democrat,UDALL,-0.284,737130,"UDALL, MAR_2010","UDALL, MARK E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00172&tabIndex=1,"Udall, Ma","Udall, Mark"
112,2012,29906,00,COLORAD,CO,Colorado,112_CO_00,39.0646,-105.3272,39.0646,-105.3272,100,Senate,Democrat,UDALL,-0.284,2410104,"UDALL, MAR_2012","UDALL, MARK E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00172&tabIndex=1,"Udall, Ma","Udall, Mark"
110,2008,29924,03,NEW MEX,NM,New Mexico,110_NM_03,35.388701,-106.42793,34.8375,-106.2371,100,House of Representatives,Democrat,UDALL,-0.437,7447686.24,"UDALL, TOM_2008","UDALL, TOM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NM00184&tabIndex=1,"Udall, To","Udall, Tom"
111,2010,29924,00,NEW MEX,NM,New Mexico,111_NM_00,34.8375,-106.2371,34.8375,-106.2371,100,Senate,Democrat,UDALL,-0.429,391349,"UDALL, TOM_2010","UDALL, TOM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NM00184&tabIndex=1,"Udall, To","Udall, Tom"
112,2012,29924,00,NEW MEX,NM,New Mexico,112_NM_00,34.8375,-106.2371,34.8375,-106.2371,100,Senate,Democrat,UDALL,-0.429,952824,"UDALL, TOM_2012","UDALL, TOM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NM00184&tabIndex=1,"Udall, To","Udall, Tom"
110,2008,15446,06,MICHIGA,MI,Michigan,110_MI_06,42.278891,-85.55107,43.3504,-84.5603,200,House of Representatives,Republican,UPTON,0.593,1413949.79,"UPTON, FRE_2008","UPTON, FREDERICK STEPHEN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI04113&tabIndex=1,"Upton, Fr","Upton, Frederick S."
111,2010,15446,06,MICHIGA,MI,Michigan,111_MI_06,42.278891,-85.55107,43.3504,-84.5603,200,House of Representatives,Republican,UPTON,0.623,2014320.67,"UPTON, FRE_2010","UPTON, FREDERICK STEPHEN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI04113&tabIndex=1,"Upton, Fr","Upton, Frederick S."
112,2012,15446,06,MICHIGA,MI,Michigan,112_MI_06,42.189062,-86.015572,43.3504,-84.5603,200,House of Representatives,Republican,UPTON,0.652,4129538.09,"UPTON, FRE_2012","UPTON, FREDERICK STEPHEN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI04113&tabIndex=1,"Upton, Fr","Upton, Frederick S."
110,2008,20330,08,MARYLAN,MD,Maryland,110_MD_08,38.941594,-76.96369,39.0724,-76.7902,100,House of Representatives,Democrat,VAN HOLLE,-0.363,2375322.11,VAN HOLLEN_2008,"VAN HOLLEN, CHRISTOPHER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD08126&tabIndex=1,"Van Hollen, Ch","Van Hollen, Chris"
111,2010,20330,08,MARYLAN,MD,Maryland,111_MD_08,38.941594,-76.96369,39.0724,-76.7902,100,House of Representatives,Democrat,VAN HOLLE,-0.348,1903106.39,VAN HOLLEN_2010,"VAN HOLLEN, CHRISTOPHER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD08126&tabIndex=1,"Van Hollen, Ch","Van Hollen, Chris"
112,2012,20330,08,MARYLAN,MD,Maryland,112_MD_08,39.098176,-77.246024,39.0724,-76.7902,100,House of Representatives,Democrat,VAN HOLLE,-0.333,1634095.81,VAN HOLLEN_2012,"VAN HOLLEN, CHRISTOPHER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD08126&tabIndex=1,"Van Hollen, Ch","Van Hollen, Chris"
110,2008,29378,12,NEW YOR,NY,New York,110_NY_12,40.727093,-73.97864,42.1497,-74.9384,100,House of Representatives,Democrat,VELAZQUE,-0.543,1044155.11,"VELAZQUEZ,_2008","VELAZQUEZ, NYDIA M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY00010&tabIndex=1,"Velazquez, Ny","Velazquez, Nydia M."
111,2010,29378,12,NEW YOR,NY,New York,111_NY_12,40.727093,-73.97864,42.1497,-74.9384,100,House of Representatives,Democrat,VELAZQUE,-0.539,838911.61,"VELAZQUEZ,_2010","VELAZQUEZ, NYDIA M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY00010&tabIndex=1,"Velazquez, Ny","Velazquez, Nydia M."
112,2012,29378,12,NEW YOR,NY,New York,112_NY_12,40.705481,-73.923356,42.1497,-74.9384,100,House of Representatives,Democrat,VELAZQUEZ,-0.534,674523.93,"VELAZQUEZ,_2012","VELAZQUEZ, NYDIA M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY00010&tabIndex=1,"Velazquez, Ny","Velazquez, Nydia M."
